Trade(buyOrderId=BUY-1763965650528-006499, sellOrderId=SELL-1763965655403-007276, tradeType=FOREX, price=2.47, quantity=411, timestamp=1774605095574)
Trade(buyOrderId=BUY-1763965650525-004363, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=7, timestamp=1774611749959)
Trade(buyOrderId=BUY-1763965650528-006564, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=3, timestamp=1774611749960)
Trade(buyOrderId=BUY-1763965650526-004680, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=5, timestamp=1774611749961)
Trade(buyOrderId=BUY-1763965650522-002134, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=7, timestamp=1774611749962)
Trade(buyOrderId=BUY-1763965650527-005128, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=4, timestamp=1774611749963)
Trade(buyOrderId=BUY-1763965650525-003731, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=2, timestamp=1774611749964)
Trade(buyOrderId=BUY-1763965650523-002535, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=7, timestamp=1774611749965)
Trade(buyOrderId=BUY-1763965650523-002825, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=1, timestamp=1774611749967)
Trade(buyOrderId=BUY-1763965650528-006429, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=9, timestamp=1774611749968)
Trade(buyOrderId=BUY-1763965650520-000724, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=3, timestamp=1774611749969)
Trade(buyOrderId=BUY-1763965650523-002296, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=9, timestamp=1774611749970)
Trade(buyOrderId=BUY-1763965650527-005425, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=4, timestamp=1774611749972)
Trade(buyOrderId=BUY-1763965650520-000989, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=3, timestamp=1774611749973)
Trade(buyOrderId=BUY-1763965650526-004872, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=3, timestamp=1774611749974)
Trade(buyOrderId=BUY-1763965650521-001584, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=10, timestamp=1774611749975)
Trade(buyOrderId=BUY-1763965650525-003862, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=6, timestamp=1774611749976)
Trade(buyOrderId=BUY-1763965650524-003583, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=5, timestamp=1774611749977)
Trade(buyOrderId=BUY-1763965650528-005907, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=5, timestamp=1774611749978)
Trade(buyOrderId=BUY-1763965650527-005747, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=1, timestamp=1774611749980)
Trade(buyOrderId=BUY-1763965650524-003634, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=2, timestamp=1774611749982)
Trade(buyOrderId=BUY-1763965650523-002731, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=10, timestamp=1774611749983)
Trade(buyOrderId=BUY-1763965650526-004929, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=6, timestamp=1774611749984)
Trade(buyOrderId=BUY-1763965650524-003544, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=2, timestamp=1774611749986)
Trade(buyOrderId=BUY-1763965650528-006571, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=9, timestamp=1774611749986)
Trade(buyOrderId=BUY-1763965650524-003033, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=5, timestamp=1774611749988)
Trade(buyOrderId=BUY-1763965650526-004751, sellOrderId=SELL-1763965655398-004241, tradeType=CRYPTO, price=134.51, quantity=3, timestamp=1774611749990)
Trade(buyOrderId=BUY-1763965650526-004751, sellOrderId=SELL-1763965655391-000793, tradeType=CRYPTO, price=4041.08, quantity=3, timestamp=1774611749990)
Trade(buyOrderId=BUY-1763965650525-004072, sellOrderId=SELL-1763965655391-000793, tradeType=CRYPTO, price=4041.08, quantity=2, timestamp=1774611749992)
Trade(buyOrderId=BUY-1763965650528-005995, sellOrderId=SELL-1763965655394-001992, tradeType=FOREX, price=7.31, quantity=65, timestamp=1774611749993)
Trade(buyOrderId=BUY-1763965650528-005995, sellOrderId=SELL-1763965655394-001960, tradeType=FOREX, price=2.43, quantity=48, timestamp=1774611749994)
Trade(buyOrderId=BUY-1763965650528-005995, sellOrderId=SELL-1763965655398-004425, tradeType=FOREX, price=7.27, quantity=130, timestamp=1774611749995)
Trade(buyOrderId=BUY-1763965650528-006433, sellOrderId=SELL-1763965655398-004425, tradeType=FOREX, price=7.27, quantity=191, timestamp=1774611749995)
Trade(buyOrderId=BUY-1763965650524-003246, sellOrderId=SELL-1763965655398-004425, tradeType=FOREX, price=7.27, quantity=142, timestamp=1774611749996)
Trade(buyOrderId=BUY-1763965650525-004112, sellOrderId=SELL-1763965655398-004425, tradeType=FOREX, price=7.27, quantity=173, timestamp=1774611749998)
Trade(buyOrderId=BUY-1763965650525-004112, sellOrderId=SELL-1763965655392-001271, tradeType=FOREX, price=5.92, quantity=94, timestamp=1774611750001)
Trade(buyOrderId=BUY-1763965650527-005132, sellOrderId=SELL-1763965655392-001271, tradeType=FOREX, price=5.92, quantity=412, timestamp=1774611750002)
Trade(buyOrderId=BUY-1763965650529-006753, sellOrderId=SELL-1763965655392-001271, tradeType=FOREX, price=5.92, quantity=207, timestamp=1774611750004)
Trade(buyOrderId=BUY-1763965650529-006753, sellOrderId=SELL-1763965655397-003875, tradeType=FOREX, price=7.0, quantity=166, timestamp=1774611750006)
Trade(buyOrderId=BUY-1763965650520-000661, sellOrderId=SELL-1763965655397-003875, tradeType=FOREX, price=7.0, quantity=342, timestamp=1774611750008)
Trade(buyOrderId=BUY-1763965650520-000661, sellOrderId=SELL-1763965655393-001488, tradeType=FOREX, price=9.46, quantity=360, timestamp=1774611750009)
Trade(buyOrderId=BUY-1763965650521-001134, sellOrderId=SELL-1763965655393-001488, tradeType=FOREX, price=9.46, quantity=97, timestamp=1774611750010)
Trade(buyOrderId=BUY-1763965650527-005522, sellOrderId=SELL-1763965655393-001488, tradeType=FOREX, price=9.46, quantity=21, timestamp=1774611750011)
Trade(buyOrderId=BUY-1763965650527-005522, sellOrderId=SELL-1763965655392-001028, tradeType=FOREX, price=6.44, quantity=18, timestamp=1774611750012)
Trade(buyOrderId=BUY-1763965650528-006567, sellOrderId=SELL-1763965655392-001028, tradeType=FOREX, price=6.44, quantity=968, timestamp=1774611750013)
Trade(buyOrderId=BUY-1763965650528-006567, sellOrderId=SELL-1763965655390-000089, tradeType=FOREX, price=2.0, quantity=13, timestamp=1774611750014)
Trade(buyOrderId=BUY-1763965650528-006624, sellOrderId=SELL-1763965655390-000089, tradeType=FOREX, price=2.0, quantity=57, timestamp=1774611750015)
Trade(buyOrderId=BUY-1763965650524-003146, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=7, timestamp=1774611750016)
Trade(buyOrderId=BUY-1763965650526-004607, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=184, timestamp=1774611750018)
Trade(buyOrderId=BUY-1763965650522-001671, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=5, timestamp=1774611750019)
Trade(buyOrderId=BUY-1763965650520-000786, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=196, timestamp=1774611750020)
Trade(buyOrderId=BUY-1763965650524-003509, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=18, timestamp=1774611750021)
Trade(buyOrderId=BUY-1763965650524-003316, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=93, timestamp=1774611750023)
Trade(buyOrderId=BUY-1763965650529-007189, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=48, timestamp=1774611750024)
Trade(buyOrderId=BUY-1763965650523-002892, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=18, timestamp=1774611750025)
Trade(buyOrderId=BUY-1763965650527-005315, sellOrderId=SELL-1763965655391-000800, tradeType=EQUITY, price=115.23, quantity=49, timestamp=1774611750026)
Trade(buyOrderId=BUY-1763965650525-004072, sellOrderId=SELL-1763965655394-001951, tradeType=CRYPTO, price=2901.4, quantity=1, timestamp=1774611750027)
Trade(buyOrderId=BUY-1763965650522-001838, sellOrderId=SELL-1763965655394-001951, tradeType=CRYPTO, price=2901.4, quantity=2, timestamp=1774611750028)
Trade(buyOrderId=BUY-1763965650523-002808, sellOrderId=SELL-1763965655394-001951, tradeType=CRYPTO, price=2901.4, quantity=5, timestamp=1774611750030)
Trade(buyOrderId=BUY-1763965650523-002808, sellOrderId=SELL-1763965655396-003246, tradeType=CRYPTO, price=3476.4, quantity=2, timestamp=1774611750030)
Trade(buyOrderId=BUY-1763965650526-004792, sellOrderId=SELL-1763965655396-003246, tradeType=CRYPTO, price=3476.4, quantity=1, timestamp=1774611750031)
Trade(buyOrderId=BUY-1763965650528-006624, sellOrderId=SELL-1763965655398-004274, tradeType=FOREX, price=7.8, quantity=3, timestamp=1774611750033)
Trade(buyOrderId=BUY-1763965650525-003763, sellOrderId=SELL-1763965655398-004274, tradeType=FOREX, price=7.8, quantity=376, timestamp=1774611750034)
Trade(buyOrderId=BUY-1763965650526-004646, sellOrderId=SELL-1763965655398-004274, tradeType=FOREX, price=7.8, quantity=415, timestamp=1774611750035)
Trade(buyOrderId=BUY-1763965650526-004646, sellOrderId=SELL-1763965655397-003938, tradeType=FOREX, price=7.16, quantity=233, timestamp=1774611750037)
Trade(buyOrderId=BUY-1763965650529-006912, sellOrderId=SELL-1763965655397-003938, tradeType=FOREX, price=7.16, quantity=108, timestamp=1774611750037)
Trade(buyOrderId=BUY-1763965650527-005315, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=104, timestamp=1774611750039)
Trade(buyOrderId=BUY-1763965650528-006194, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=204, timestamp=1774611750039)
Trade(buyOrderId=BUY-1763965650529-006796, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=21, timestamp=1774611750040)
Trade(buyOrderId=BUY-1763965650521-001184, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=171, timestamp=1774611750042)
Trade(buyOrderId=BUY-1763965650527-005221, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=21, timestamp=1774611750043)
Trade(buyOrderId=BUY-1763965650525-004354, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=42, timestamp=1774611750044)
Trade(buyOrderId=BUY-1763965650524-003662, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=62, timestamp=1774611750045)
Trade(buyOrderId=BUY-1763965650527-005632, sellOrderId=SELL-1763965655397-003951, tradeType=EQUITY, price=142.27, quantity=44, timestamp=1774611750046)
Trade(buyOrderId=BUY-1763965650529-006912, sellOrderId=SELL-1763965655393-001644, tradeType=FOREX, price=3.24, quantity=1, timestamp=1774611750047)
Trade(buyOrderId=BUY-1763965650526-004792, sellOrderId=SELL-1763965655393-001923, tradeType=CRYPTO, price=3650.94, quantity=8, timestamp=1774611750048)
Trade(buyOrderId=BUY-1763965650527-005632, sellOrderId=SELL-1763965655394-002414, tradeType=EQUITY, price=215.06, quantity=135, timestamp=1774611750050)
Trade(buyOrderId=BUY-1763965650529-006923, sellOrderId=SELL-1763965655394-002414, tradeType=EQUITY, price=215.06, quantity=203, timestamp=1774611750051)
Trade(buyOrderId=BUY-1763965650529-007187, sellOrderId=SELL-1763965655394-002414, tradeType=EQUITY, price=215.06, quantity=64, timestamp=1774611750052)
Trade(buyOrderId=BUY-1763965650529-006941, sellOrderId=SELL-1763965655397-003633, tradeType=CRYPTO, price=3381.94, quantity=6, timestamp=1774611750054)
Trade(buyOrderId=BUY-1763965650529-007357, sellOrderId=SELL-1763965655397-003633, tradeType=CRYPTO, price=3381.94, quantity=6, timestamp=1774611750055)
Trade(buyOrderId=BUY-1763965650526-004513, sellOrderId=SELL-1763965655398-004227, tradeType=CRYPTO, price=3947.49, quantity=1, timestamp=1774611750056)
Trade(buyOrderId=BUY-1763965650526-004513, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=4, timestamp=1774611750057)
Trade(buyOrderId=BUY-1763965650527-005178, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=1, timestamp=1774611750059)
Trade(buyOrderId=BUY-1763965650520-000668, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=2, timestamp=1774611750059)
Trade(buyOrderId=BUY-1763965650522-001689, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=10, timestamp=1774611750060)
Trade(buyOrderId=BUY-1763965650525-003839, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=2, timestamp=1774611750061)
Trade(buyOrderId=BUY-1763965650520-001022, sellOrderId=SELL-1763965655399-004796, tradeType=CRYPTO, price=1518.42, quantity=5, timestamp=1774611750062)
Trade(buyOrderId=BUY-1763965650529-006912, sellOrderId=SELL-1763965655394-002270, tradeType=FOREX, price=3.89, quantity=204, timestamp=1774611750063)
Trade(buyOrderId=BUY-1763965650521-001405, sellOrderId=SELL-1763965655394-002270, tradeType=FOREX, price=3.89, quantity=108, timestamp=1774611750064)
Trade(buyOrderId=BUY-1763965650529-007187, sellOrderId=SELL-1763965655398-004484, tradeType=EQUITY, price=395.81, quantity=9, timestamp=1774611750065)
Trade(buyOrderId=BUY-1763965650525-004021, sellOrderId=SELL-1763965655398-004484, tradeType=EQUITY, price=395.81, quantity=17, timestamp=1774611750067)
Trade(buyOrderId=BUY-1763965650526-004511, sellOrderId=SELL-1763965655398-004484, tradeType=EQUITY, price=395.81, quantity=103, timestamp=1774611750068)
Trade(buyOrderId=BUY-1763965650528-006261, sellOrderId=SELL-1763965655398-004484, tradeType=EQUITY, price=395.81, quantity=35, timestamp=1774611750069)
Trade(buyOrderId=BUY-1763965650521-001405, sellOrderId=SELL-1763965655399-004790, tradeType=FOREX, price=2.22, quantity=146, timestamp=1774611750071)
Trade(buyOrderId=BUY-1763965650528-006261, sellOrderId=SELL-1763965655395-002554, tradeType=EQUITY, price=94.74, quantity=92, timestamp=1774611750072)
Trade(buyOrderId=BUY-1763965650528-006101, sellOrderId=SELL-1763965655395-002554, tradeType=EQUITY, price=94.74, quantity=139, timestamp=1774611750074)
Trade(buyOrderId=BUY-1763965650528-006225, sellOrderId=SELL-1763965655395-002554, tradeType=EQUITY, price=94.74, quantity=120, timestamp=1774611750075)
Trade(buyOrderId=BUY-1763965650529-006684, sellOrderId=SELL-1763965655395-002554, tradeType=EQUITY, price=94.74, quantity=107, timestamp=1774611750075)
Trade(buyOrderId=BUY-1763965650526-004841, sellOrderId=SELL-1763965655395-002554, tradeType=EQUITY, price=94.74, quantity=105, timestamp=1774611750077)
Trade(buyOrderId=BUY-1763965650520-001022, sellOrderId=SELL-1763965655395-002564, tradeType=CRYPTO, price=3795.59, quantity=3, timestamp=1774611750077)
Trade(buyOrderId=BUY-1763965650523-002897, sellOrderId=SELL-1763965655395-002564, tradeType=CRYPTO, price=3795.59, quantity=1, timestamp=1774611750079)
Trade(buyOrderId=BUY-1763965650523-002354, sellOrderId=SELL-1763965655395-002564, tradeType=CRYPTO, price=3795.59, quantity=4, timestamp=1774611750080)
Trade(buyOrderId=BUY-1763965650529-006798, sellOrderId=SELL-1763965655395-002564, tradeType=CRYPTO, price=3795.59, quantity=1, timestamp=1774611750081)
Trade(buyOrderId=BUY-1763965650519-000577, sellOrderId=SELL-1763965655395-002564, tradeType=CRYPTO, price=3795.59, quantity=3, timestamp=1774611750083)
Trade(buyOrderId=BUY-1763965650526-004841, sellOrderId=SELL-1763965655396-003271, tradeType=EQUITY, price=460.36, quantity=7, timestamp=1774611750084)
Trade(buyOrderId=BUY-1763965650529-006956, sellOrderId=SELL-1763965655396-003271, tradeType=EQUITY, price=460.36, quantity=91, timestamp=1774611750085)
Trade(buyOrderId=BUY-1763965650522-001869, sellOrderId=SELL-1763965655396-003271, tradeType=EQUITY, price=460.36, quantity=39, timestamp=1774611750086)
Trade(buyOrderId=BUY-1763965650521-001405, sellOrderId=SELL-1763965655399-004533, tradeType=FOREX, price=5.74, quantity=492, timestamp=1774611750088)
Trade(buyOrderId=BUY-1763965650525-003943, sellOrderId=SELL-1763965655399-004533, tradeType=FOREX, price=5.74, quantity=90, timestamp=1774611750089)
Trade(buyOrderId=BUY-1763965650527-005348, sellOrderId=SELL-1763965655399-004533, tradeType=FOREX, price=5.74, quantity=75, timestamp=1774611750090)
Trade(buyOrderId=BUY-1763965650522-001869, sellOrderId=SELL-1763965655395-002651, tradeType=EQUITY, price=220.57, quantity=62, timestamp=1774611750090)
Trade(buyOrderId=BUY-1763965650520-001049, sellOrderId=SELL-1763965655395-002651, tradeType=EQUITY, price=220.57, quantity=13, timestamp=1774611750092)
Trade(buyOrderId=BUY-1763965650522-001953, sellOrderId=SELL-1763965655395-002651, tradeType=EQUITY, price=220.57, quantity=181, timestamp=1774611750093)
Trade(buyOrderId=BUY-1763965650525-004297, sellOrderId=SELL-1763965655395-002651, tradeType=EQUITY, price=220.57, quantity=44, timestamp=1774611750094)
Trade(buyOrderId=BUY-1763965650520-000670, sellOrderId=SELL-1763965655395-002651, tradeType=EQUITY, price=220.57, quantity=5, timestamp=1774611750097)
Trade(buyOrderId=BUY-1763965650519-000577, sellOrderId=SELL-1763965655393-001902, tradeType=CRYPTO, price=2225.71, quantity=6, timestamp=1774611750098)
Trade(buyOrderId=BUY-1763965650528-005884, sellOrderId=SELL-1763965655393-001902, tradeType=CRYPTO, price=2225.71, quantity=6, timestamp=1774611750099)
Trade(buyOrderId=BUY-1763965650521-001527, sellOrderId=SELL-1763965655397-003623, tradeType=CRYPTO, price=3668.13, quantity=3, timestamp=1774611750100)
Trade(buyOrderId=BUY-1763965650527-005348, sellOrderId=SELL-1763965655399-004811, tradeType=FOREX, price=4.39, quantity=324, timestamp=1774611750100)
Trade(buyOrderId=BUY-1763965650528-006058, sellOrderId=SELL-1763965655399-004811, tradeType=FOREX, price=4.39, quantity=237, timestamp=1774611750101)
Trade(buyOrderId=BUY-1763965650520-000670, sellOrderId=SELL-1763965655399-004922, tradeType=EQUITY, price=439.58, quantity=135, timestamp=1774611750102)
Trade(buyOrderId=BUY-1763965650528-006058, sellOrderId=SELL-1763965655394-001954, tradeType=FOREX, price=8.69, quantity=324, timestamp=1774611750103)
Trade(buyOrderId=BUY-1763965650528-006058, sellOrderId=SELL-1763965655397-003578, tradeType=FOREX, price=9.35, quantity=18, timestamp=1774611750104)
Trade(buyOrderId=BUY-1763965650528-006392, sellOrderId=SELL-1763965655397-003578, tradeType=FOREX, price=9.35, quantity=110, timestamp=1774611750105)
